date,title,address,url
"September 21, 2026","A New 2,500-Square-Foot Pilates Studio Is Opening in Midtown Manhattan","600 W 57th St, New York, NY 10019",https://whatnow.com/new-york/restaurants/a-new-2500-square-foot-pilates-studio-is-opening-in-midtown-manhattan/
"September 21, 2026",A Franklin Bar Is Closing After 20 Years Following Beer Board Hearing,"9135 Carothers Pkwy #100, Franklin, TN 37067, United States",https://whatnow.com/nashville/restaurants/a-franklin-bar-is-closing-after-20-years-following-beer-board-hearing/
"September 21, 2026","Rancho Cantina Expands to Danville with Ranch-To-Table Dining, Offering Grand Opening Chances to Win $500 in Free Tacos and Free Tacos for a Year | What Now San Francisco","501 Hartz Ave, Danville, CA 94526",https://whatnow.com/san-francisco/restaurants/rancho-cantina-expands-to-danville-with-ranch-to-table-dining-offering-grand-opening-chances-to-win-500-in-free-tacos-and-free-tacos-for-a-year/
"September 21, 2026",5 Upcoming Restaurant Openings We Reported Across Metro Atlanta Last Week (Sep 14-20),,https://whatnow.com/atlanta/restaurants/5-upcoming-restaurant-openings-we-reported-across-metro-atlanta-last-week-sep-14-20/
"September 21, 2026",A Tacoma Taproom Is Closing September 26 After 7 Years at Its Current Location,"2115 S C St, Tacoma, WA 98402",https://whatnow.com/seattle/restaurants/a-tacoma-taproom-is-closing-september-26-after-7-years-at-its-current-location/
"September 20, 2026",Kosciusko Getting a Taste of a Chicken Heavy Hitter,,https://whatnow.com/memphis/restaurants/kosciusko-getting-a-taste-of-a-chicken-heavy-hitter/
"September 20, 2026",Zaxbys Flapping into Winona,,https://whatnow.com/memphis/restaurants/zaxbys-flapping-into-winona/
"September 20, 2026",Woodlyns To Bring Neighborhood Restaurant To Toronto | What Now Toronto,"947 Eglinton Ave W, York, ON M6C 2C3, Canada",https://whatnow.com/toronto/restaurants/woodlyns-to-bring-neighborhood-restaurant-to-toronto/
"September 20, 2026",Caron & Frères Opening Third Cafe | What Now Montreal,,https://whatnow.com/montreal/restaurants/caron-freres-opening-third-cafe/
"September 20, 2026",Roti Mediterranean To Open At Forsyth Town Center | What Now Atlanta,"3125 Ronald Reagan Pkwy #912b, Snellville, GA 30078",https://whatnow.com/atlanta/restaurants/roti-mediterranean-to-open-at-forsyth-town-center/
"September 20, 2026",Decoy Relocating to Gainesville Square | What Now Atlanta,"104 Main St SW, Gainesville, GA 30501",https://whatnow.com/atlanta/restaurants/decoy-relocating-to-gainesville-square/
"September 20, 2026",Little Jack’s Tavern to Reopen After Closing for Work on Its Building,"710 King St, Charleston, SC 29403",https://whatnow.com/charleston/restaurants/little-jacks-tavern-to-reopen-after-closing-for-work-on-its-building/
"September 20, 2026",Biscuit Belly Set to Replace Maple Street Biscuit Company in Murfreesboro,"1191 Medical Center Dr, Nashville, TN 37232, USA",https://whatnow.com/nashville/restaurants/biscuit-belly-set-to-replace-maple-street-biscuit-company-in-murfreesboro/
"September 20, 2026",Village Whiskey Heads to 900 Division Street in Nashville,"900 Division St, Nashville, TN 37203, USA",https://whatnow.com/nashville/restaurants/village-whiskey-heads-to-900-division-street-in-nashville/
"September 20, 2026",Legends Sets October Opening for New Downtown Entertainment Venue,"316 W Cabarrus St, Raleigh, NC 27601, USA",https://whatnow.com/charlotte/restaurants/legends-sets-october-opening-for-new-downtown-entertainment-venue/
"September 19, 2026",Bagels & Co. Sets First North Carolina Location at The Grounds,"414 Deacon Blvd, Winston-Salem, NC 27105, USA",https://whatnow.com/charlotte/restaurants/bagels-co-sets-first-north-carolina-location-at-the-grounds/
"September 19, 2026",Nissan Cafe Pulling into Jackson,"222 North St, Jackson, MS 39201",https://whatnow.com/memphis/restaurants/nissan-cafe-pulling-into-jackson/
"September 19, 2026",Capital One Arena Getting One of the DMV’s Best Burgers,"601 F St NW, Washington, DC 20004",https://whatnow.com/washington-dc/restaurants/capital-one-arena-getting-one-of-the-dmvs-best-burgers/
